order_id,order_date,customer_id,customer_name,email,phone,product,category,quantity,unit_price,discount,payment_method,shipping_city,shipping_state,order_status
ORD108576,2026-07-26 18:00:00,CUST2213,John Okafor,bademail.com,,Wireless Headphones,Electronics,1,80621.76834159878,0.15,Cash,Ikeja,Lagos,Cancelled
ORD108577,2025-07-28 20:00:00,CUST2498,Tunde Smith,user@yahoo.com,08012345678,Blender,Home,1,61022.834401354536,0.05,POS,Port Harcourt,Rivers,Failed
ORD108578,2025-11-20 12:00:00,CUST2468,Aisha Smith,,08012345678,External SSD,Electronics,4,103100.82586243766,0.05,Paystack,Ibadan,Oyo,Failed
ORD108579,2026-03-09 20:00:00,CUST1045,David Williams,customer@gmail.com,+2348012345678,External SSD,Electronics,1,86854.05012486037,0.05,Flutterwave,Ikeja,Lagos,Returned
ORD108580,2026-05-11 07:00:00,CUST1219,Tunde Ibrahim,user@yahoo.com,+2348012345678,Office Chair,Home,2,143328.98652255296,0.05,Flutterwave,Lekki,Lagos,Completed
ORD108581,2025-08-12 20:00:00,CUST1725,John Ibrahim,,,T-Shirt,Fashion,1,16546.042830025694,0.05,Flutterwave,Ibadan,Oyo,Completed
ORD108582,2025-01-14 23:00:00,CUST2377,John Okafor,bademail.com,,T-Shirt,Fashion,1,19554.923497131607,0.2,Bank Transfer,Ibadan,Oyo,Completed
ORD108583,2025-11-13 00:00:00,CUST1324,Ngozi Williams,customer@gmail.com,08012345678,External SSD,Electronics,2,101025.63839595077,0.2,Cash,Lagos,Lagos,Pending
ORD108584,2025-10-08 07:00:00,CUST1405,John Williams,,,Blender,Home,3,55734.92168677472,0.2,POS,Port Harcourt,Rivers,Pending
ORD108585,2025-03-17 10:00:00,CUST1488,Emeka Williams,,+2348012345678,Office Chair,Home,3,158030.12438671154,0.1,Cash,Port Harcourt,Rivers,Failed
ORD108586,2025-05-01 03:00:00,CUST2151,David Okafor,bademail.com,,Blender,Home,0,53764.59814541215,0.05,Cash,Ibadan,Oyo,Completed
ORD108587,2026-02-07 03:00:00,CUST2349,Aisha Ibrahim,user@yahoo.com,,Running Shoes,Fashion,2,70226.34467563259,0.15,Cash,Kano,Kano,Failed
ORD108588,2025-07-04 11:00:00,CUST2541,Tunde Ibrahim,,,External SSD,Electronics,1,94884.41575495104,0.0,Bank Transfer,Ikeja,Lagos,Returned
ORD108589,2026-06-08 09:00:00,,Tunde Adeyemi,info@company.com,08012345678,USB-C Charger,Electronics,1,18467.919166506257,0.05,Cash,Benin City,Edo,Returned
ORD108590,2026-05-05 08:00:00,CUST1275,Mary Smith,,+2348012345678,T-Shirt,Fashion,1,16261.238460614151,0.05,Card,Port Harcourt,Rivers,Completed
ORD108591,2025-04-10 08:00:00,CUST2581,Mary Adeyemi,info@company.com,08012345678,Backpack,Fashion,1,38097.48908414255,0.15,Flutterwave,Lekki,Lagos,Failed
ORD108592,2025-10-10 15:00:00,CUST2335,Emeka Okafor,,,Running Shoes,Fashion,1,71215.46312153639,0.1,Bank Transfer,Benin City,Edo,Failed
ORD108593,2025-09-17 03:00:00,CUST1575,John Ibrahim,,080-1234-5678,Office Chair,Home,2,146352.7251129566,0.15,Flutterwave,Lagos,Lagos,Failed
ORD108594,2025-06-11 08:00:00,CUST1614,Aisha Williams,bademail.com,080-1234-5678,T-Shirt,Fashion,2,18059.202086684636,0.05,Flutterwave,Port Harcourt,Rivers,Pending
ORD108595,2025-02-17 00:00:00,CUST1190,Emeka Ibrahim,user@yahoo.com,,Running Shoes,Fashion,3,64668.73470602495,0.0,Paystack,Kano,Kano,Completed
ORD108596,2026-01-09 07:00:00,CUST1404,Aisha Adeyemi,user@yahoo.com,08012345678,Coffee Maker,Home,2,65011.34899324331,0.15,POS,Port Harcourt,Rivers,Completed
ORD108597,2025-09-17 03:00:00,CUST1566,Mary Smith,user@yahoo.com,08012345678,Running Shoes,Fashion,2,65880.91433089193,0.15,Bank Transfer,Lekki,Lagos,Cancelled
ORD108598,2026-06-08 11:00:00,CUST2177,David Okafor,user@yahoo.com,080-1234-5678,T-Shirt,Fashion,5,18412.530615293093,0.15,Card,Kano,Kano,Pending
ORD108599,2025-09-05 20:00:00,CUST2317,David Okafor,info@company.com,+2348012345678,External SSD,Electronics,2,92567.86380512905,0.15,Cash,Lagos,Lagos,Completed
ORD108600,2025-08-03 04:00:00,,Emeka Ibrahim,customer@gmail.com,08012345678,External SSD,Electronics,1,96786.23348546108,0.2,POS,Lekki,Lagos,Failed
ORD108601,2026-01-17 06:00:00,CUST1272,Ngozi Smith,info@company.com,,Coffee Maker,Home,4,67379.44824507464,0.05,POS,Ibadan,Oyo,Completed
ORD108602,2025-01-22 22:00:00,CUST1412,Mary Adeyemi,info@company.com,+2348012345678,Wireless Headphones,Electronics,1,82352.64693927542,0.0,Card,Kano,Kano,Completed
ORD108603,2026-06-11 22:00:00,CUST1007,Aisha Smith,bademail.com,08012345678,USB-C Charger,Electronics,1,19091.418554354008,0.2,Paystack,Lagos,Lagos,Returned
ORD108604,2026-05-06 00:00:00,CUST2235,David Williams,,+2348012345678,USB-C Charger,Electronics,2,16696.47013300431,0.2,Paystack,Ikeja,Lagos,Pending
ORD108605,2025-04-28 09:00:00,CUST1348,John Ibrahim,customer@gmail.com,,Coffee Maker,Home,1,67749.06907862249,0.2,POS,Lekki,Lagos,Completed
ORD108606,2025-09-28 21:00:00,CUST1375,Chioma Ibrahim,,,Coffee Maker,Home,1,71929.36460072515,0.15,POS,Kano,Kano,Pending
ORD108607,2025-05-17 10:00:00,CUST2600,Chioma Adeyemi,info@company.com,,Coffee Maker,Home,1,66837.25101788332,0.1,Card,Kano,Kano,Completed
ORD108608,2026-03-02 15:00:00,CUST2455,Mary Okafor,,080-1234-5678,T-Shirt,Fashion,2,17696.720527757876,0.2,Paystack,Ibadan,Oyo,Returned
ORD108609,2025-09-10 04:00:00,CUST1396,Aisha Okafor,user@yahoo.com,080-1234-5678,USB-C Charger,Electronics,1,18634.029464634936,0.2,Bank Transfer,Ibadan,Oyo,Completed
ORD108610,2026-02-10 10:00:00,CUST2066,Tunde Williams,info@company.com,+2348012345678,Coffee Maker,Home,1,76467.04604539121,0.15,Cash,Kano,Kano,Failed
ORD108611,2026-06-14 19:00:00,CUST1805,David Smith,info@company.com,080-1234-5678,Office Chair,Home,2,147860.22006308223,0.05,Bank Transfer,Benin City,Edo,Returned
ORD108612,2026-06-12 09:00:00,CUST2067,Ngozi Okafor,info@company.com,,T-Shirt,Fashion,1,16308.57309914519,0.0,Card,Lekki,Lagos,Failed
ORD108613,2026-07-06 12:00:00,CUST1622,David Williams,bademail.com,,USB-C Charger,Electronics,1,17314.29850133151,0.0,Bank Transfer,Abuja,FCT,Completed
ORD108614,2025-03-18 16:00:00,CUST2080,David Okafor,bademail.com,080-1234-5678,T-Shirt,Fashion,2,18959.142712719782,0.0,Card,Ibadan,Oyo,Completed
ORD108615,2026-04-04 17:00:00,CUST2380,Tunde Williams,bademail.com,+2348012345678,External SSD,Electronics,5,95712.32304870195,0.0,Paystack,Kano,Kano,Failed
ORD108616,2026-06-15 19:00:00,CUST2508,John Okafor,customer@gmail.com,+2348012345678,Blender,Home,1,63658.42612598347,0.05,Card,Lekki,Lagos,Cancelled
ORD108617,2026-02-09 15:00:00,CUST2021,Chioma Williams,bademail.com,08012345678,T-Shirt,Fashion,1,19278.70572940267,0.15,Cash,Benin City,Edo,Returned
ORD108618,2026-03-02 05:00:00,CUST2010,Emeka Smith,user@yahoo.com,+2348012345678,External SSD,Electronics,2,102161.62910954744,0.0,Bank Transfer,Lagos,Lagos,Failed
ORD108619,2026-03-22 09:00:00,CUST2399,John Smith,user@yahoo.com,+2348012345678,USB-C Charger,Electronics,1,18751.97115936386,0.2,Card,Abuja,FCT,Cancelled
ORD108620,2025-05-27 08:00:00,CUST1180,John Ibrahim,customer@gmail.com,08012345678,External SSD,Electronics,1,101124.62139920301,0.15,Bank Transfer,Abuja,FCT,Completed
ORD108621,2026-06-01 11:00:00,CUST2107,John Adeyemi,,,Blender,Home,2,61398.20354265257,0.2,Card,Port Harcourt,Rivers,Failed
ORD108622,2026-07-09 10:00:00,CUST2303,Tunde Adeyemi,customer@gmail.com,,Blender,Home,1,52602.831835884754,0.2,Flutterwave,Abuja,FCT,Returned
ORD108623,2026-02-23 05:00:00,CUST1106,Tunde Adeyemi,,+2348012345678,External SSD,Electronics,2,95783.40981474174,0.0,Card,Ikeja,Lagos,Pending
ORD108624,2026-03-06 18:00:00,CUST1816,Mary Smith,bademail.com,080-1234-5678,Blender,Home,5,57876.25221445037,0.1,Paystack,Lekki,Lagos,Cancelled
ORD108625,2026-02-22 20:00:00,CUST2072,Emeka Ibrahim,,+2348012345678,T-Shirt,Fashion,1,17432.12482656034,0.0,POS,Ikeja,Lagos,Failed
ORD108626,2025-05-19 02:00:00,CUST2327,Tunde Okafor,info@company.com,08012345678,Backpack,Fashion,2,45797.93359615409,0.15,Bank Transfer,Abuja,FCT,Returned
ORD108627,2025-02-17 22:00:00,CUST1844,David Adeyemi,bademail.com,+2348012345678,Smart Watch,Electronics,3,107313.24473939132,0.15,Flutterwave,Kano,Kano,Cancelled
ORD108628,2025-09-21 15:00:00,CUST1756,Ngozi Adeyemi,info@company.com,08012345678,Coffee Maker,Home,4,66905.63626915813,0.05,Cash,Lekki,Lagos,Completed
ORD108629,2025-01-22 20:00:00,CUST1169,David Smith,bademail.com,08012345678,Running Shoes,Fashion,2,60456.102190014266,0.15,POS,Lekki,Lagos,Failed
ORD108630,2025-09-07 08:00:00,CUST1997,David Ibrahim,info@company.com,+2348012345678,USB-C Charger,Electronics,3,19601.386651324374,0.0,Flutterwave,Lekki,Lagos,Pending
ORD108631,2026-05-18 05:00:00,CUST1540,Chioma Williams,info@company.com,+2348012345678,Smart Watch,Electronics,1,120801.10623896398,0.1,POS,Ikeja,Lagos,Failed
ORD108632,2025-10-02 16:00:00,CUST2566,Aisha Williams,bademail.com,08012345678,Office Chair,Home,2,140258.540481662,0.2,Cash,Lagos,Lagos,Pending
ORD108633,2025-07-29 16:00:00,CUST2267,Mary Williams,,+2348012345678,Blender,Home,2,55613.79036295341,0.15,Flutterwave,Lekki,Lagos,Returned
ORD108634,2025-01-30 23:00:00,CUST1798,Tunde Smith,user@yahoo.com,,Blender,Home,2,57949.6642127325,0.05,Card,Lagos,Lagos,Completed
ORD108635,2025-07-27 16:00:00,CUST1502,David Okafor,customer@gmail.com,080-1234-5678,Running Shoes,Fashion,4,64131.4861772609,0.0,Card,Kano,Kano,Returned
ORD108636,2025-09-10 10:00:00,CUST1558,Emeka Okafor,customer@gmail.com,+2348012345678,USB-C Charger,Electronics,1,19693.047123716387,0.1,Card,Port Harcourt,Rivers,Returned
ORD108637,2025-02-27 20:00:00,CUST2322,Ngozi Adeyemi,customer@gmail.com,+2348012345678,Backpack,Fashion,2,46009.92445888115,0.05,POS,Port Harcourt,Rivers,Failed
ORD108638,2025-09-23 13:00:00,CUST2177,Aisha Smith,user@yahoo.com,080-1234-5678,Backpack,Fashion,2,43952.591067149726,0.2,Flutterwave,Lekki,Lagos,Pending
ORD108639,2025-02-07 13:00:00,CUST2190,John Smith,user@yahoo.com,080-1234-5678,External SSD,Electronics,1,86681.03982521793,0.0,POS,Ikeja,Lagos,Pending
ORD108640,2026-01-11 02:00:00,CUST2534,Aisha Adeyemi,user@yahoo.com,,USB-C Charger,Electronics,1,16203.75772589849,0.0,Paystack,Kano,Kano,Cancelled
ORD108641,2026-04-22 02:00:00,CUST1870,Chioma Williams,,08012345678,Blender,Home,1,61058.47032926364,0.1,Bank Transfer,Port Harcourt,Rivers,Pending
ORD108642,2025-01-20 02:00:00,CUST1937,Ngozi Williams,info@company.com,+2348012345678,USB-C Charger,Electronics,2,19080.78722969912,0.1,Bank Transfer,Ikeja,Lagos,Pending
ORD108643,2026-07-18 17:00:00,CUST1400,Emeka Okafor,,+2348012345678,Wireless Headphones,Electronics,1,88484.95886311473,0.0,Bank Transfer,Lekki,Lagos,Pending
ORD108644,2026-07-07 05:00:00,CUST1694,John Smith,customer@gmail.com,080-1234-5678,External SSD,Electronics,1,92340.98741035971,0.0,Card,Port Harcourt,Rivers,Cancelled
ORD108645,2026-01-15 07:00:00,CUST2308,Tunde Ibrahim,info@company.com,+2348012345678,External SSD,Electronics,1,97125.11322647278,0.05,Bank Transfer,Kano,Kano,Returned
ORD108646,2025-02-07 23:00:00,CUST2229,David Adeyemi,info@company.com,08012345678,USB-C Charger,Electronics,1,18094.05533194644,0.05,Cash,Ibadan,Oyo,Cancelled
ORD108647,2026-03-22 01:00:00,CUST2274,Aisha Williams,bademail.com,08012345678,USB-C Charger,Electronics,1,18384.16784423316,0.05,POS,Lekki,Lagos,Pending
ORD108648,2025-10-30 08:00:00,CUST1559,David Smith,info@company.com,080-1234-5678,Smart Watch,Electronics,2,103744.52497571748,0.15,Bank Transfer,Ikeja,Lagos,Cancelled
ORD108649,2026-04-10 16:00:00,CUST2363,Aisha Adeyemi,bademail.com,08012345678,Wireless Headphones,Electronics,1,87220.22460375405,0.15,Cash,Abuja,FCT,Returned
ORD108650,2025-12-25 14:00:00,CUST1817,Chioma Williams,info@company.com,+2348012345678,Smart Watch,Electronics,4,102483.7653559273,0.1,POS,Ikeja,Lagos,Returned
ORD108651,2025-06-04 14:00:00,CUST1540,Chioma Williams,user@yahoo.com,+2348012345678,USB-C Charger,Electronics,4,17539.40747450739,0.15,Paystack,Port Harcourt,Rivers,Failed
ORD108652,2025-07-21 11:00:00,CUST2380,Emeka Ibrahim,,,Coffee Maker,Home,2,66584.633350815,0.1,Paystack,Port Harcourt,Rivers,Completed
ORD108653,2025-08-04 08:00:00,CUST1325,John Ibrahim,customer@gmail.com,,External SSD,Electronics,2,102650.19552230672,0.2,POS,Ibadan,Oyo,Cancelled
ORD108654,2026-03-13 19:00:00,CUST1007,Mary Okafor,bademail.com,,Backpack,Fashion,1,43242.76823679882,0.2,POS,Kano,Kano,Cancelled
ORD108655,2025-07-31 23:00:00,CUST2497,Tunde Adeyemi,,080-1234-5678,External SSD,Electronics,3,96981.30010583281,0.0,Flutterwave,Benin City,Edo,Cancelled
ORD108656,2025-10-31 03:00:00,CUST1121,Emeka Okafor,,+2348012345678,Coffee Maker,Home,1,70509.1142115483,0.05,POS,Ibadan,Oyo,Failed
ORD108657,2026-07-01 01:00:00,CUST2057,Aisha Adeyemi,user@yahoo.com,080-1234-5678,Wireless Headphones,Electronics,1,77563.92378246757,0.15,Card,Ibadan,Oyo,Pending
ORD108658,2025-07-12 20:00:00,CUST1058,Mary Ibrahim,,080-1234-5678,External SSD,Electronics,3,92375.89461705176,0.2,Paystack,Ibadan,Oyo,Failed
ORD108659,2025-11-24 13:00:00,CUST1091,David Adeyemi,customer@gmail.com,08012345678,T-Shirt,Fashion,1,17462.444119210897,0.2,Bank Transfer,Abuja,FCT,Cancelled
ORD108660,2025-05-19 01:00:00,CUST1122,John Smith,bademail.com,080-1234-5678,External SSD,Electronics,1,87738.85742933168,0.05,POS,Abuja,FCT,Completed
ORD108661,2025-11-11 01:00:00,CUST2127,John Williams,bademail.com,08012345678,Office Chair,Home,3,135897.34607369345,0.0,Card,Kano,Kano,Cancelled
ORD108662,2026-03-08 04:00:00,CUST2057,Ngozi Okafor,info@company.com,,T-Shirt,Fashion,1,19647.460438758797,0.2,Flutterwave,Ikeja,Lagos,Pending
ORD108663,2025-03-31 18:00:00,CUST2504,Emeka Smith,bademail.com,+2348012345678,Running Shoes,Fashion,1,70472.2135076894,0.05,Bank Transfer,Lagos,Lagos,Returned
ORD108664,2025-11-11 04:00:00,CUST1894,John Ibrahim,,+2348012345678,USB-C Charger,Electronics,4,17986.773708228255,0.05,Card,Port Harcourt,Rivers,Failed
ORD108665,2026-01-04 13:00:00,CUST1571,Mary Smith,bademail.com,+2348012345678,Backpack,Fashion,3,38822.42523001219,0.15,Flutterwave,Abuja,FCT,Pending
ORD108666,2026-06-07 18:00:00,CUST1677,Mary Williams,customer@gmail.com,080-1234-5678,T-Shirt,Fashion,5,18319.11933079936,0.15,Bank Transfer,Lekki,Lagos,Returned
ORD108667,2025-12-06 09:00:00,CUST1097,John Smith,customer@gmail.com,08012345678,Coffee Maker,Home,1,65197.548722561274,0.1,Paystack,Ikeja,Lagos,Completed
ORD108668,2025-09-23 09:00:00,CUST2522,David Ibrahim,bademail.com,080-1234-5678,External SSD,Electronics,2,93397.38952383558,0.2,Card,Ikeja,Lagos,Cancelled
ORD108669,2025-05-18 10:00:00,CUST2092,Aisha Smith,bademail.com,,Running Shoes,Fashion,1,70137.80123990924,0.0,POS,Lagos,Lagos,Returned
ORD108670,2025-11-21 03:00:00,CUST1467,Chioma Adeyemi,user@yahoo.com,08012345678,Blender,Home,1,60967.644376963435,0.1,Flutterwave,Port Harcourt,Rivers,Completed
ORD108671,2026-04-18 13:00:00,CUST1948,Mary Williams,,+2348012345678,T-Shirt,Fashion,2,16287.738113396237,0.05,Flutterwave,Port Harcourt,Rivers,Completed
ORD108672,2025-11-13 00:00:00,CUST1535,Ngozi Okafor,info@company.com,080-1234-5678,Wireless Headphones,Electronics,1,77466.72166437183,0.2,Paystack,Ikeja,Lagos,Cancelled
ORD108673,2026-05-18 06:00:00,CUST1381,Mary Adeyemi,info@company.com,080-1234-5678,Smart Watch,Electronics,1,107633.43292814551,0.1,POS,Benin City,Edo,Failed
ORD108674,2025-03-14 05:00:00,CUST2117,Aisha Ibrahim,info@company.com,+2348012345678,Coffee Maker,Home,4,72066.72487307282,0.15,POS,Benin City,Edo,Pending
ORD108675,2026-06-05 11:00:00,CUST1662,Mary Williams,customer@gmail.com,080-1234-5678,Blender,Home,1,61665.14739977375,0.2,Card,Port Harcourt,Rivers,Pending
ORD108676,2025-03-01 18:00:00,CUST1214,Emeka Okafor,customer@gmail.com,08012345678,Office Chair,Home,1,147923.87298504912,0.1,POS,Abuja,FCT,Failed
ORD108677,2026-05-25 11:00:00,CUST2385,Mary Williams,,,Running Shoes,Fashion,2,63773.511500195884,0.05,Card,Port Harcourt,Rivers,Cancelled
ORD108678,2026-04-19 08:00:00,CUST1281,Mary Adeyemi,info@company.com,08012345678,T-Shirt,Fashion,0,18939.82831451126,0.2,Flutterwave,Kano,Kano,Returned
ORD108679,2025-02-17 19:00:00,CUST1839,David Okafor,,,T-Shirt,Fashion,2,17114.911286015667,0.15,Flutterwave,Lekki,Lagos,Cancelled
ORD108680,2025-01-27 17:00:00,CUST1925,Chioma Adeyemi,info@company.com,,External SSD,Electronics,1,104166.80781857544,0.0,Bank Transfer,Ikeja,Lagos,Pending
ORD108681,2026-07-25 20:00:00,CUST1759,Mary Smith,customer@gmail.com,080-1234-5678,External SSD,Electronics,1,98129.48612954053,0.2,Cash,Port Harcourt,Rivers,Returned
ORD108682,2026-04-27 19:00:00,CUST2015,Chioma Okafor,user@yahoo.com,08012345678,Wireless Headphones,Electronics,2,82558.9208518511,0.0,Card,Lekki,Lagos,Pending
ORD108683,2025-10-04 00:00:00,CUST1693,Emeka Adeyemi,bademail.com,,External SSD,Electronics,2,88548.82655506152,0.0,Flutterwave,Kano,Kano,Cancelled
ORD108684,2026-01-02 00:00:00,CUST1247,John Ibrahim,,,Running Shoes,Fashion,0,59845.03870108612,0.2,POS,Benin City,Edo,Pending
ORD108685,2025-02-22 22:00:00,CUST2426,Mary Okafor,user@yahoo.com,+2348012345678,Office Chair,Home,1,139546.0226215932,0.15,Flutterwave,LAGOS,Kano,Completed
ORD108686,2026-03-30 14:00:00,CUST2172,John Smith,user@yahoo.com,08012345678,Office Chair,Home,1,149306.38302326968,0.2,Flutterwave,Ikeja,Lagos,Pending
ORD108687,2026-01-16 17:00:00,CUST2005,Tunde Smith,user@yahoo.com,+2348012345678,Coffee Maker,Home,1,77829.91839886452,0.0,Card,Lekki,Lagos,Failed
ORD108688,2025-06-29 03:00:00,CUST1092,Chioma Okafor,bademail.com,080-1234-5678,USB-C Charger,Electronics,3,18161.940546514612,0.15,Bank Transfer,Port Harcourt,Rivers,Completed
ORD108689,2025-09-22 19:00:00,CUST1493,Emeka Ibrahim,user@yahoo.com,,Office Chair,Home,3,153234.8800658352,0.0,Cash,Port Harcourt,Rivers,Pending
ORD108690,2026-04-11 05:00:00,CUST1499,Chioma Okafor,bademail.com,+2348012345678,Blender,Home,1,57667.36438266913,0.05,Card,Benin City,Edo,Pending
ORD108691,2025-09-21 01:00:00,CUST1195,Emeka Ibrahim,,080-1234-5678,Blender,Home,1,56733.116394902936,0.1,Bank Transfer,Benin City,Edo,Returned
ORD108692,2025-08-03 13:00:00,CUST1470,Chioma Williams,user@yahoo.com,08012345678,Smart Watch,Electronics,2,103569.42362226405,0.0,Card,Lagos,Lagos,Failed
ORD108693,2026-02-07 05:00:00,CUST1829,Mary Adeyemi,bademail.com,080-1234-5678,T-Shirt,Fashion,5,17242.125058202677,0.1,Bank Transfer,Abuja,FCT,Failed
ORD108694,2025-12-15 01:00:00,CUST1632,Tunde Smith,,+2348012345678,T-Shirt,Fashion,1,16250.794363026855,0.0,POS,Lekki,Lagos,Pending
ORD108695,2025-03-20 20:00:00,CUST2535,Mary Ibrahim,info@company.com,,Running Shoes,Fashion,2,65646.68420575588,0.2,Paystack,Kano,Kano,Pending
ORD108696,2026-06-11 05:00:00,CUST1373,John Smith,info@company.com,+2348012345678,Backpack,Fashion,2,46074.82870210486,0.05,Paystack,Abuja,FCT,Returned
ORD108697,2025-01-05 07:00:00,CUST1356,Ngozi Williams,bademail.com,080-1234-5678,Blender,Home,2,60099.94892088928,0.15,Card,Port Harcourt,Rivers,Returned
ORD108698,2026-03-08 21:00:00,CUST1156,Chioma Adeyemi,bademail.com,080-1234-5678,Office Chair,Home,1,133080.84201806178,0.2,Cash,Lekki,Lagos,Cancelled
ORD108699,2026-07-07 09:00:00,CUST1202,Ngozi Adeyemi,customer@gmail.com,08012345678,Backpack,Fashion,1,44897.45223065641,0.2,Cash,Abuja,FCT,Returned
ORD108700,2026-03-29 18:00:00,CUST1153,Chioma Williams,info@company.com,+2348012345678,USB-C Charger,Electronics,3,17241.50875015389,0.05,Paystack,Lagos,Lagos,Returned
ORD108701,2025-07-24 03:00:00,CUST1496,Mary Adeyemi,,+2348012345678,USB-C Charger,Electronics,1,18531.943197587683,0.15,POS,Port Harcourt,Rivers,Cancelled
ORD108702,2025-10-26 14:00:00,CUST1626,Aisha Ibrahim,info@company.com,+2348012345678,Backpack,Fashion,1,43709.53122678131,0.05,Card,Port Harcourt,Rivers,Pending
ORD108703,2026-05-28 01:00:00,CUST2279,Tunde Okafor,user@yahoo.com,08012345678,Office  Chair,Fashion,2,40390.083966950326,0.1,Cash,Kano,Kano,Failed
ORD108704,2026-04-03 15:00:00,CUST2231,Mary Ibrahim,info@company.com,,Backpack,Fashion,2,39689.747302604985,0.05,Card,Lekki,Lagos,Pending
ORD108705,2026-05-11 18:00:00,CUST1166,John Williams,customer@gmail.com,,T-Shirt,Fashion,1,19073.7753037061,0.2,Bank Transfer,Abuja,FCT,Failed
ORD108706,2026-03-12 14:00:00,CUST1553,John Williams,user@yahoo.com,08012345678,Blender,Home,5,58260.7351036781,0.2,Card,Ikeja,Lagos,Completed
ORD108707,2026-06-12 00:00:00,CUST1266,Aisha Smith,customer@gmail.com,08012345678,Wireless Headphones,Electronics,2,79037.3346026985,0.2,Flutterwave,Abuja,FCT,Completed
ORD108708,2026-06-14 04:00:00,CUST1952,John Okafor,user@yahoo.com,08012345678,Office Chair,Home,1,153300.53419599606,0.2,Cash,Ikeja,Lagos,Completed
ORD108709,2026-04-02 05:00:00,CUST1054,Aisha Smith,customer@gmail.com,+2348012345678,Backpack,Fashion,3,39966.15956267903,0.1,Paystack,Ibadan,Oyo,Cancelled
ORD108710,2026-06-04 17:00:00,CUST1368,Emeka Smith,bademail.com,08012345678,Blender,Home,1,55771.40039492628,0.0,Card,Lagos,Lagos,Pending
ORD108711,2025-01-29 04:00:00,CUST2152,Tunde Okafor,customer@gmail.com,080-1234-5678,Coffee Maker,Home,3,73955.79813259958,0.1,Card,Port Harcourt,Rivers,Pending
ORD108712,2025-07-02 16:00:00,CUST2219,Ngozi Williams,info@company.com,080-1234-5678,Smart Watch,Electronics,4,118635.10071400936,0.05,POS,Benin City,Edo,Returned
ORD108713,2025-09-06 03:00:00,CUST2593,Emeka Adeyemi,info@company.com,+2348012345678,USB-C Charger,Electronics,1,18118.233082509134,0.15,Paystack,Ikeja,Lagos,Completed
ORD108714,2026-03-28 16:00:00,CUST2459,Chioma Adeyemi,customer@gmail.com,080-1234-5678,Office Chair,Home,1,144619.7160412759,0.2,Card,Lekki,Lagos,Failed
ORD108715,2025-10-16 20:00:00,CUST2140,Emeka Ibrahim,customer@gmail.com,,Running Shoes,Fashion,2,66701.80672695514,0.0,Card,Ikeja,Lagos,Completed
ORD108716,2025-02-22 08:00:00,CUST2180,David Okafor,,08012345678,Wireless Headphones,Electronics,1,81069.38829638375,0.05,Paystack,Ibadan,Oyo,Failed
ORD108717,2026-07-07 22:00:00,CUST1244,Ngozi Ibrahim,,+2348012345678,Smart Watch,Electronics,2,104652.38547903049,0.0,POS,Kano,Kano,Cancelled
ORD108718,2025-05-18 05:00:00,CUST2489,Aisha Smith,bademail.com,08012345678,Running Shoes,Fashion,1,60916.74361243122,0.1,Paystack,Lagos,Lagos,Returned
ORD108719,2026-03-28 00:00:00,CUST1711,Ngozi Smith,info@company.com,,External SSD,Electronics,1,88211.6684052532,0.05,Flutterwave,Abuja,FCT,Completed
ORD108720,2025-07-16 17:00:00,CUST2580,Mary Williams,bademail.com,080-1234-5678,Smart Watch,Electronics,1,104483.96608739113,0.05,Paystack,Ikeja,Lagos,Cancelled
ORD108721,2026-02-16 00:00:00,CUST2488,Emeka Smith,user@yahoo.com,080-1234-5678,Wireless Headphones,Electronics,2,90453.26180383273,0.05,Bank Transfer,Abuja,FCT,Pending
ORD108722,2025-07-07 21:00:00,CUST1184,Mary Ibrahim,user@yahoo.com,+2348012345678,Smart Watch,Electronics,1,99110.87648827501,0.2,Bank Transfer,Benin City,Edo,Returned
ORD108723,2025-12-29 19:00:00,CUST2222,Mary Okafor,customer@gmail.com,,Wireless Headphones,Electronics,1,79221.10740286286,0.05,Cash,Benin City,Edo,Pending
ORD108724,2026-07-03 20:00:00,CUST1777,Chioma Williams,bademail.com,,External SSD,Electronics,2,94097.75612693492,0.2,Bank Transfer,Lagos,Lagos,Pending
ORD108725,2025-03-26 08:00:00,CUST1344,Tunde Williams,user@yahoo.com,+2348012345678,Running Shoes,Fashion,2,68680.2488878629,0.15,Flutterwave,Lekki,Lagos,Cancelled
ORD108726,2025-02-19 18:00:00,CUST2166,Mary Okafor,bademail.com,080-1234-5678,Backpack,Fashion,1,38340.262182263825,0.15,Flutterwave,Kano,Kano,Cancelled
ORD108727,2026-02-24 23:00:00,CUST2247,Ngozi Adeyemi,customer@gmail.com,,Blender,Home,3,55489.1232147418,0.2,Bank Transfer,Lagos,Lagos,Returned
ORD108728,2026-02-03 20:00:00,CUST1431,Mary Williams,info@company.com,+2348012345678,Backpack,Fashion,1,45422.43403010416,0.15,Card,Ibadan,Oyo,Pending
ORD108729,2026-02-07 11:00:00,CUST2202,Aisha Ibrahim,,080-1234-5678,USB-C Charger,Electronics,2,18180.201412804236,0.0,Card,Ikeja,Lagos,Completed
ORD108730,2026-07-13 16:00:00,CUST1901,Chioma Williams,info@company.com,,Smart Watch,Electronics,1,112941.08045579543,0.05,Bank Transfer,Lagos,Lagos,Failed
ORD108731,2026-05-31 21:00:00,CUST2398,Ngozi Williams,info@company.com,08012345678,USB-C Charger,Electronics,2,16601.23360353274,0.15,Flutterwave,Kano,Kano,Failed
